#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 05 02 00 50 322  9.8 12.1  2.71 10.00  6.05 296 1013.4  12.0  11.1 999.0 99.0 99.00
2010 05 02 01 50 329  9.2 12.4  2.65 10.81  6.08 310 1012.9  11.9  11.1 999.0 99.0 99.00
2010 05 02 02 50 329  9.3 11.5  2.39 10.00  5.79 305 1012.6  11.9  11.0 999.0 99.0 99.00
2010 05 02 03 50 330 12.1 15.4  2.53 10.00  5.78 311 1012.1  11.9  11.0 999.0 99.0 99.00
2010 05 02 04 50 327 12.3 14.8  2.71 10.81  5.93 294 1012.2  11.7  11.0 999.0 99.0 99.00
2010 05 02 05 50 337 11.7 14.0  3.55 10.00  6.88 311 1012.4  11.6  10.9 999.0 99.0 99.00
2010 05 02 06 50 337 10.7 13.1  3.27  9.09  6.54 311 1012.9  11.4  10.9 999.0 99.0 99.00
2010 05 02 07 50 334 11.3 13.8  3.21  9.09  6.62 309 1012.8  11.2  10.9 999.0 99.0 99.00
2010 05 02 08 50 329 10.2 12.4  2.98  9.09  6.31 307 1012.6  11.1  10.8 999.0 99.0 99.00
2010 05 02 09 50 331 10.3 13.2  3.38 10.00  6.83 303 1012.4  11.0  10.8 999.0 99.0 99.00
2010 05 02 10 50 337 10.2 12.5  3.18 10.00  6.58 302 1012.7  10.9  10.8 999.0 99.0 99.00
2010 05 02 11 50 335  9.6 12.1  3.17  9.09  6.78 304 1012.8  10.9  10.7 999.0 99.0 99.00
2010 05 02 12 50 336  9.9 12.2  3.10 10.81  6.86 305 1013.2  10.8  10.7 999.0 99.0 99.00
2010 05 02 13 50 338  6.6  8.1  3.47 10.00  7.37 307 1014.0  10.8  10.7 999.0 99.0 99.00
2010 05 02 14 50 326  5.3  7.0  3.31 10.81  7.65 302 1014.9  11.0  10.7 999.0 99.0 99.00
2010 05 02 15 50 332  5.0  6.3  3.41 10.81  8.07 307 1015.4  11.1  10.7 999.0 99.0 99.00
2010 05 02 16 50 330  4.2  5.6  3.05 11.43  7.96 305 1016.0  11.1  10.8 999.0 99.0 99.00
2010 05 02 17 50 318  5.7  7.1  3.20 10.81  7.79 306 1016.1  11.2  10.8 999.0 99.0 99.00
2010 05 02 18 50 306  5.8  7.2  3.39 11.43  8.06 304 1016.2  11.4  10.9 999.0 99.0 99.00
2010 05 02 19 50 292  5.6  6.8  3.16 11.43  7.51 307 1016.0  11.7  10.9 999.0 99.0 99.00
2010 05 02 20 50 299  5.8  7.9  3.26 11.43  7.64 307 1016.0  11.9  11.0 999.0 99.0 99.00
2010 05 02 21 50 302  4.7  5.9  2.87 11.43  7.43 298 1016.0  12.2  11.0 999.0 99.0 99.00
2010 05 02 22 50 315  4.2  5.5  2.64 10.81  7.07 298 1015.8  12.4  11.2 999.0 99.0 99.00
2010 05 02 23 50 318  4.1  5.2  2.58 11.43  6.98 299 1015.8  12.6  11.4 999.0 99.0 99.00
2010 05 03 00 50 321  5.4  6.4  2.73 10.81  7.20 302 1015.9  12.7  11.4 999.0 99.0 99.00
2010 05 03 01 50 322  5.2  6.3  2.59 11.43  7.00 308 1015.9  12.5  11.3 999.0 99.0 99.00
2010 05 03 02 50 331  5.0  6.4  2.90 10.81  7.35 302 1016.2  12.1  11.2 999.0 99.0 99.00
2010 05 03 03 50 337  3.2  4.1  2.65 10.81  6.85 306 1016.8  11.7  10.9 999.0 99.0 99.00
2010 05 03 04 50 333  3.0  3.8  2.44 10.81  6.68 315 1017.4  11.4  11.0 999.0 99.0 99.00
2010 05 03 05 50 339  3.2  4.0  1.98 10.00  6.45 329 1017.5  11.3  11.0 999.0 99.0 99.00
2010 05 03 06 50 328  3.3  4.3  2.07 10.81  6.91 333 1017.6  11.3  11.1 999.0 99.0 99.00
2010 05 03 07 50 336  4.4  5.3  2.13 10.81  7.10 323 1018.0  11.3  11.2 999.0 99.0 99.00
2010 05 03 08 50   1  3.9  4.7  2.05 10.00  7.13 318 1018.1  11.3  11.1 999.0 99.0 99.00
2010 05 03 09 50 345  4.1  5.0  2.37 10.00  7.89 315 1017.9  11.2  11.0 999.0 99.0 99.00
2010 05 03 10 50   2  1.5  2.4  1.87 10.81  7.09 319 1018.2  11.1  10.9 999.0 99.0 99.00
2010 05 03 11 50 192  3.2  4.0  1.99 10.81  7.10 318 1019.1  10.9  10.8 999.0 99.0 99.00
2010 05 03 12 50 237  3.5  4.1  1.97  9.09  6.95 309 1019.7  11.1  10.8 999.0 99.0 99.00
2010 05 03 13 50 211  1.0  1.5  1.94 10.00  6.81 311 1020.5  11.4  10.7 999.0 99.0 99.00
2010 05 03 14 50 106  1.6  2.5  2.02 10.00  7.14 314 1021.4  11.3  10.8 999.0 99.0 99.00
2010 05 03 15 50 158  0.7  1.4  1.81 10.00  6.75 319 1022.2  11.5  10.9 999.0 99.0 99.00
2010 05 03 16 50 280  0.2  0.7  2.14 10.81  6.94 308 1023.0  11.5  11.2 999.0 99.0 99.00
2010 05 03 17 50 180  0.1  0.6  2.20 10.00  7.08 311 1023.5  11.9  11.5 999.0 99.0 99.00
2010 05 03 18 50 292  0.1  0.6  2.01 10.00  6.86 297 1023.9  12.7  12.0 999.0 99.0 99.00
2010 05 03 19 50 284  1.0  1.6  2.04 10.00  7.08 305 1023.9  13.0  12.6 999.0 99.0 99.00
2010 05 03 20 50 252  1.6  2.2  2.02 10.00  7.29 303 1023.7  13.4  13.5 999.0 99.0 99.00
2010 05 03 21 50 297  2.7  3.3  1.63  9.09  6.77 303 1023.7  13.7  13.8 999.0 99.0 99.00
2010 05 03 22 50 285  2.3  3.0  1.62  9.09  6.66 299 1023.3  13.6  12.8 999.0 99.0 99.00
2010 05 03 23 50 325  2.1  2.6  1.46  9.09  6.54 300 1022.7  13.4  12.4 999.0 99.0 99.00
2010 05 04 00 50 340  2.3  3.0  1.45 10.00  6.81 296 1022.7  13.1  12.2 999.0 99.0 99.00
2010 05 04 01 50 340  2.0  2.6  1.57  9.09  6.88 302 1022.4  12.9  12.1 999.0 99.0 99.00
2010 05 04 02 50 280  0.4  0.7  1.53  9.09  6.90 305 1022.4  12.5  11.7 999.0 99.0 99.00
2010 05 04 03 50 279  0.9  1.3  1.46  9.09  6.87 316 1022.6  12.3  11.7 999.0 99.0 99.00
2010 05 04 04 50 318  2.0  2.7  1.50  9.09  7.17 319 1022.9  12.3  11.9 999.0 99.0 99.00
2010 05 04 05 50 324  3.7  4.3  1.27  9.09  6.68 324 1022.6  12.3  11.7 999.0 99.0 99.00
2010 05 04 06 50 336  4.8  5.6  1.38  8.33  6.92 315 1022.2  12.0  11.9 999.0 99.0 99.00
2010 05 04 07 50 331  6.2  7.2  1.28  9.09  6.15 313 1021.9  11.9  11.6 999.0 99.0 99.00
2010 05 04 08 50 329  7.6  9.2  1.34  8.33  5.81 316 1021.5  11.8  11.4 999.0 99.0 99.00
2010 05 04 09 50 332  6.3  7.5  1.44  8.33  5.65 310 1021.0  11.4  11.1 999.0 99.0 99.00
2010 05 04 10 50 332  8.2 10.4  1.50  8.33  5.41 304 1020.3  11.4  11.3 999.0 99.0 99.00
2010 05 04 11 50 331  9.4 11.2  1.78  6.67  5.52 300 1020.1  11.1  11.6 999.0 99.0 99.00
2010 05 04 12 50 332  8.7 11.1  1.94  7.69  5.60 306 1020.0  10.8  11.6 999.0 99.0 99.00
2010 05 04 13 50 332  8.3 10.0  2.11  8.33  5.77 303 1019.7  11.2  11.4 999.0 99.0 99.00
2010 05 04 14 50 339  7.7  9.3  2.02  7.69  5.79 312 1020.2  11.3  11.5 999.0 99.0 99.00
2010 05 04 15 50 326  8.4 10.6  2.14  8.33  6.11 316 1020.2  11.3  11.6 999.0 99.0 99.00
2010 05 04 16 50 326  9.2 11.0  2.46  8.33  6.03 314 1019.9  11.1  11.6 999.0 99.0 99.00
2010 05 04 17 50 318  9.5 11.7  2.24  8.33  5.78 307 1019.6  11.1  11.5 999.0 99.0 99.00
2010 05 04 18 50 317  9.1 10.9  2.08  7.69  5.70 308 1019.5  11.3  11.5 999.0 99.0 99.00
2010 05 04 19 50 315  9.6 11.2  2.13  8.33  5.67 305 1018.7  11.5  11.5 999.0 99.0 99.00
2010 05 04 20 50 313 10.5 12.1  2.34  8.33  5.88 294 1017.9  11.5  11.5 999.0 99.0 99.00
2010 05 04 21 50 314 11.0 13.2  2.25  8.33  5.63 300 1017.0  11.9  11.5 999.0 99.0 99.00
2010 05 04 22 50 318 11.6 13.8  2.24  8.33  5.61 291 1016.3  12.1  11.6 999.0 99.0 99.00
2010 05 04 23 50 315 10.9 13.3  2.24  8.33  5.46 299 1015.7  12.3  11.6 999.0 99.0 99.00
2010 05 05 00 50 313 10.7 12.8  2.22  9.09  5.50 304 1015.5  12.5  11.6 999.0 99.0 99.00
2010 05 05 01 50 316 11.6 14.1  2.51  9.09  5.97 303 1014.9  12.5  11.5 999.0 99.0 99.00
2010 05 05 02 50 320  9.8 11.8  2.35 10.00  5.81 306 1014.9  12.3  11.5 999.0 99.0 99.00
2010 05 05 03 50 337  8.8 10.2  2.23  9.09  5.79 311 1015.6  12.3  11.4 999.0 99.0 99.00
2010 05 05 04 50 322  9.7 11.2  2.50  9.09  6.27 309 1015.6  12.3  11.3 999.0 99.0 99.00
2010 05 05 05 50 325 10.1 12.1  2.75 10.00  6.10 312 1015.8  12.4  11.3 999.0 99.0 99.00
2010 05 05 06 50 325 10.2 12.7  2.66  8.33  6.37 308 1015.9  12.3  11.2 999.0 99.0 99.00
2010 05 05 07 50 326  9.8 12.4  2.66 10.00  6.24 299 1016.0  12.1  11.2 999.0 99.0 99.00
2010 05 05 08 50 324 11.3 13.9  2.64 10.00  6.31 304 1015.7  11.8  11.2 999.0 99.0 99.00
2010 05 05 09 50 325 11.3 14.6  2.68  9.09  6.23 310 1015.4  11.5  11.2 999.0 99.0 99.00
2010 05 05 10 50 322 11.4 13.4  2.70 10.00  6.09 305 1015.3  11.4  11.2 999.0 99.0 99.00
2010 05 05 11 50 324 10.9 13.1  2.58  9.09  6.08 312 1015.3  11.3  11.2 999.0 99.0 99.00
2010 05 05 12 50 327 11.3 13.5  2.63  9.09  5.94 306 1015.4  11.2  11.2 999.0 99.0 99.00
2010 05 05 13 50 325 11.3 13.3  2.63 10.00  6.16 307 1015.8  11.1  11.1 999.0 99.0 99.00
2010 05 05 14 50 321 11.2 13.8  2.91 10.00  6.33 314 1016.1  11.2  11.1 999.0 99.0 99.00
2010 05 05 15 50 320 11.4 13.4  2.69 10.00  6.39 308 1016.5  11.2  11.1 999.0 99.0 99.00
2010 05 05 16 50 322 12.2 15.2  2.92 10.81  6.45 309 1016.8  11.2  11.2 999.0 99.0 99.00
2010 05 05 17 50 318 12.3 14.4  2.86  9.09  6.31 306 1017.2  11.2  11.1 999.0 99.0 99.00
2010 05 05 18 50 319 12.3 14.8  3.13 10.81  6.58 301 1017.1  11.3  11.1 999.0 99.0 99.00
2010 05 05 19 50 318 13.4 15.9  3.34 10.00  6.60 303 1016.8  11.4  11.1 999.0 99.0 99.00
2010 05 05 20 50 321 12.9 15.5  2.96  9.09  6.11 300 1016.8  11.4  11.2 999.0 99.0 99.00
2010 05 05 21 50 318 13.6 16.2  3.00  8.33  6.09 303 1016.5  11.4  11.2 999.0 99.0 99.00
2010 05 05 22 50 318 12.8 16.3  3.58 10.00  6.62 306 1015.9  11.4  11.2 999.0 99.0 99.00
2010 05 05 23 50 319 13.5 16.2  3.12 10.00  6.32 309 1015.3  11.4  11.2 999.0 99.0 99.00
2010 05 06 00 50 321 12.6 15.5  3.48 10.00  6.51 301 1015.1  11.3  11.2 999.0 99.0 99.00
2010 05 06 01 50 317 13.3 17.6  3.56  8.33  6.50 306 1015.0  11.3  11.2 999.0 99.0 99.00
2010 05 06 02 50 323 12.6 15.4  3.75  8.33  6.64 301 1015.0  11.1  11.2 999.0 99.0 99.00
2010 05 06 03 50 324 12.6 15.6  3.65 10.00  6.75 299 1015.5  11.1  11.2 999.0 99.0 99.00
2010 05 06 04 50 326 11.2 13.7  3.44 10.00  6.80 307 1016.2  11.1  11.1 999.0 99.0 99.00
2010 05 06 05 50 329 10.9 13.5  3.14  8.33  6.31 311 1016.5  11.1  11.1 999.0 99.0 99.00
2010 05 06 06 50 333  9.8 11.6  3.07  9.09  6.54 307 1016.4  11.1  11.0 999.0 99.0 99.00
2010 05 06 07 50 334 10.3 12.3  3.06  9.09  6.74 309 1016.7  11.0  10.9 999.0 99.0 99.00
2010 05 06 08 50 330  8.7 10.5  2.84  9.09  6.58 309 1016.2  10.8  10.9 999.0 99.0 99.00
2010 05 06 09 50 330  9.6 11.1  2.76  9.09  6.52 312 1015.9  10.8  10.8 999.0 99.0 99.00
2010 05 06 10 50 331 10.2 11.8  2.78 10.00  6.52 307 1015.5  10.6  10.8 999.0 99.0 99.00
2010 05 06 11 50 330  9.8 11.7  2.62 10.00  6.39 302 1015.7  10.6  10.8 999.0 99.0 99.00
2010 05 06 12 50 332  9.8 11.8  2.54  9.09  6.35 301 1015.9  10.7  10.8 999.0 99.0 99.00
2010 05 06 13 50 328  9.3 11.1  2.34  9.09  6.35 307 1015.8  10.8  10.9 999.0 99.0 99.00
2010 05 06 14 50 323  9.0 11.0  2.53 10.81  6.48 313 1016.2  10.9  10.9 999.0 99.0 99.00
2010 05 06 15 50 326  8.3  9.6  2.51 10.00  6.58 311 1016.7  11.1  11.0 999.0 99.0 99.00
2010 05 06 16 50 320  9.3 10.6  2.51 10.81  6.62 304 1016.7  11.1  11.0 999.0 99.0 99.00
2010 05 06 17 50 319  8.0  9.5  2.72 10.81  6.85 309 1016.7  11.3  11.0 999.0 99.0 99.00
2010 05 06 18 50 312  9.9 11.5  2.48 10.00  6.49 307 1016.6  11.5  11.0 999.0 99.0 99.00
2010 05 06 19 50 309 10.4 12.3  2.26  8.33  6.12 311 1016.4  11.7  11.1 999.0 99.0 99.00
2010 05 06 20 50 309 11.4 13.6  2.34 10.81  5.92 302 1016.1  11.9  11.2 999.0 99.0 99.00
2010 05 06 21 50 318 11.0 13.2  2.35 10.81  6.06 309 1015.9  12.0  11.3 999.0 99.0 99.00
2010 05 06 22 50 320 11.8 14.0  2.11 10.00  5.80 312 1015.7  12.1  11.3 999.0 99.0 99.00
2010 05 06 23 50 319 10.6 12.7  2.14 10.00  5.59 311 1015.6  12.2  11.2 999.0 99.0 99.00
2010 05 07 00 50 322 10.6 12.7  2.34  9.09  5.81 303 1015.5  12.3  11.2 999.0 99.0 99.00
2010 05 07 01 50 323  9.9 11.9  2.16  9.09  5.64 302 1015.5  12.3  11.1 999.0 99.0 99.00
2010 05 07 02 50 328  8.8 10.4  2.19 10.00  5.80 302 1015.8  11.9  11.1 999.0 99.0 99.00
2010 05 07 03 50 327  8.8 10.3  2.27  9.09  6.10 299 1016.2  11.7  11.0 999.0 99.0 99.00
2010 05 07 04 50 333  8.3  9.6  2.05  7.14  5.81 308 1016.5  11.7  11.0 999.0 99.0 99.00
2010 05 07 05 50 333  8.6 10.8  2.18  6.67  5.93 306 1016.1  11.8  11.0 999.0 99.0 99.00
2010 05 07 06 50 330  8.4  9.8  2.00  9.09  5.92 305 1016.1  11.7  10.9 999.0 99.0 99.00
2010 05 07 07 50 329  8.2  9.6  2.06 10.00  5.95 301 1016.1  11.5  10.9 999.0 99.0 99.00
2010 05 07 08 50 323  9.1 10.4  2.15 16.00  6.37 182 1016.0  11.4  11.0 999.0 99.0 99.00
2010 05 07 09 50 327  9.0 10.7  1.98  9.09  5.90 310 1015.9  11.3  11.0 999.0 99.0 99.00
2010 05 07 10 50 330  9.3 11.1  1.92  8.33  5.86 302 1015.6  11.2  11.0 999.0 99.0 99.00
2010 05 07 11 50 330  9.3 10.6  2.27 16.00  6.13 206 1015.5  11.1  10.9 999.0 99.0 99.00
2010 05 07 12 50 326  9.2 10.7  2.06  7.69  5.66 310 1015.6  11.0  10.9 999.0 99.0 99.00
2010 05 07 13 50 326  9.5 11.4  1.83  7.14  5.48 308 1016.0  11.1  10.9 999.0 99.0 99.00
2010 05 07 14 50 325 10.9 13.4  1.93 14.81  5.34 201 1016.7  11.1  10.9 999.0 99.0 99.00
2010 05 07 15 50 331 10.1 12.5  1.89 14.81  5.32 212 1017.0  11.0  11.0 999.0 99.0 99.00
2010 05 07 16 50 323 10.3 12.3  2.04  7.14  5.38 301 1017.0  11.0  11.0 999.0 99.0 99.00
2010 05 07 17 50 321 11.0 13.1  2.08  7.69  5.44 295 1017.0  11.1  11.1 999.0 99.0 99.00
2010 05 07 18 50 319 11.9 13.7  1.99  7.14  5.25 297 1017.0  11.1  11.2 999.0 99.0 99.00
2010 05 07 19 50 324 11.6 13.6  2.13  6.67  5.28 306 1016.6  11.2  11.1 999.0 99.0 99.00
2010 05 07 20 50 322 11.6 14.0  2.03  6.67  5.21 308 1016.2  11.4  11.1 999.0 99.0 99.00
2010 05 07 21 50 320 11.4 13.6  2.12  6.67  5.35 305 1016.0  11.4  11.1 999.0 99.0 99.00
2010 05 07 22 50 318 11.6 13.8  2.21  7.14  5.37 299 1015.6  11.6  11.1 999.0 99.0 99.00
2010 05 07 23 50 321 11.2 13.2  2.24  6.25  5.41 308 1015.3  11.7  11.0 999.0 99.0 99.00
2010 05 08 00 50 318 10.8 13.1  2.28  7.14  5.36 301 1015.2  11.9  11.0 999.0 99.0 99.00
2010 05 08 01 50 320 11.2 13.3  2.41  7.14  5.64 305 1015.1  12.0  11.0 999.0 99.0 99.00
2010 05 08 02 50 322 11.2 13.1  2.36  6.67  5.50 306 1015.2  11.8  11.0 999.0 99.0 99.00
2010 05 08 03 50 323 10.3 13.5  2.40  7.14  5.64 309 1015.9  11.7  10.9 999.0 99.0 99.00
2010 05 08 04 50 337  8.8 10.5  2.39  7.69  5.73 305 1016.9  11.7  10.9 999.0 99.0 99.00
2010 05 08 05 50 336  8.2  9.8  2.34  7.69  5.71 302 1017.3  11.5  10.9 999.0 99.0 99.00
2010 05 08 06 50 329  8.6 10.4  2.37  7.69  5.85 309 1017.0  11.4  10.9 999.0 99.0 99.00
2010 05 08 07 50 325 10.2 12.5  2.05  7.14  5.57 309 1016.4  11.6  10.8 999.0 99.0 99.00
2010 05 08 08 50 326 10.3 12.5  2.09  7.14  5.50 304 1016.3  11.6  10.9 999.0 99.0 99.00
2010 05 08 09 50 322 10.4 12.8  1.80  7.14  5.27 312 1015.8  11.4  10.9 999.0 99.0 99.00
2010 05 08 10 50 323  9.8 12.1  1.79  7.14  5.16 308 1015.7  11.3  10.9 999.0 99.0 99.00
2010 05 08 11 50 325 10.6 12.6  1.81  7.14  5.15 309 1015.6  11.2  10.9 999.0 99.0 99.00
2010 05 08 12 50 325 10.0 12.2  1.83  6.67  5.08 300 1015.8  11.1  10.9 999.0 99.0 99.00
2010 05 08 13 50 321 10.9 12.5  1.75  6.67  4.94 301 1015.9  10.9  10.9 999.0 99.0 99.00
2010 05 08 14 50 328 10.3 11.9  1.59  7.14  4.79 301 1016.8  11.0  10.9 999.0 99.0 99.00
2010 05 08 15 50 332  9.3 10.8  1.60  7.14  4.84 294 1017.1  11.0  11.0 999.0 99.0 99.00
2010 05 08 16 50 321  9.6 10.8  1.64  6.25  4.96 298 1017.3  11.0  11.0 999.0 99.0 99.00
2010 05 08 17 50 311 11.1 12.8  1.65  6.67  4.91 303 1016.9  11.1  11.0 999.0 99.0 99.00
2010 05 08 18 50 311 10.0 11.9  1.61  6.67  4.96 296 1017.3  11.2  11.1 999.0 99.0 99.00
2010 05 08 19 50 312  9.6 11.5  1.54  6.67  4.74 308 1017.0  11.3  11.0 999.0 99.0 99.00
2010 05 08 20 50 311 10.4 12.3  1.57  6.25  4.69 299 1016.7  11.5  11.1 999.0 99.0 99.00
2010 05 08 21 50 315 11.2 13.0  1.59  6.25  4.64 304 1016.4  11.6  11.1 999.0 99.0 99.00
2010 05 08 22 50 314 10.0 11.8  1.57  5.88  4.59 297 1016.2  11.7  11.1 999.0 99.0 99.00
2010 05 08 23 50 311 10.8 12.1  1.62  5.88  4.82 306 1015.9  11.8  11.1 999.0 99.0 99.00
2010 05 09 00 50 318 10.8 12.5  1.56  6.25  4.68 306 1015.6  11.9  11.1 999.0 99.0 99.00
2010 05 09 01 50 321  9.6 11.7  1.64  6.25  4.84 311 1015.5  11.9  11.1 999.0 99.0 99.00
2010 05 09 02 50 319  9.4 11.1  1.79  6.67  4.93 309 1015.7  11.7  11.0 999.0 99.0 99.00
2010 05 09 03 50 321 10.6 13.5  1.89  6.25  5.09 310 1016.4  11.3  11.0 999.0 99.0 99.00
2010 05 09 04 50 328 11.1 13.2  2.18  6.67  5.25 304 1017.0  10.9  11.0 999.0 99.0 99.00
2010 05 09 05 50 325  8.8 10.8  2.23  6.25  5.33 299 1017.5  10.9  11.0 999.0 99.0 99.00
2010 05 09 06 50 326  8.7 10.9  2.02  6.67  5.18 290 1017.5  10.9  10.9 999.0 99.0 99.00
2010 05 09 07 50 320  9.0 11.3  1.73  7.14  5.03 305 1017.5  10.9  10.9 999.0 99.0 99.00
2010 05 09 08 50 325  8.7 11.2  1.74  6.67  5.02 304 1017.4  10.7  10.9 999.0 99.0 99.00
2010 05 09 09 50 329  8.7 10.9  1.68  6.67  5.28 308 1017.0  10.9  10.9 999.0 99.0 99.00
2010 05 09 10 50 335  7.7  8.9  1.58  6.67  5.06 313 1016.7  11.1  10.9 999.0 99.0 99.00
2010 05 09 11 50 339  7.4  8.7  1.57  6.25  4.99 310 1016.9  11.0  10.8 999.0 99.0 99.00
2010 05 09 12 50 341  4.8  6.1  1.56  6.25  4.99 289 1017.0  11.0  10.7 999.0 99.0 99.00
2010 05 09 13 50 325  4.7  5.6  1.48  6.25  5.17 315 1017.3  11.1  10.8 999.0 99.0 99.00
2010 05 09 14 50 335  4.1  4.8  1.37  6.25  5.13 306 1017.7  11.2  10.8 999.0 99.0 99.00
2010 05 09 15 50 338  4.6  5.4  1.25  6.25  5.19 288 1018.3  11.1  10.8 999.0 99.0 99.00
2010 05 09 16 50 318  4.4  5.4  1.33  6.25  5.15 291 1018.7  11.2  10.9 999.0 99.0 99.00
2010 05 09 17 50 331  3.5  4.2  1.26  6.25  5.13 286 1018.9  11.2  11.0 999.0 99.0 99.00
2010 05 09 18 50 296  3.7  4.3  1.21  6.67  5.31 268 1019.5  11.4  11.2 999.0 99.0 99.00
2010 05 09 19 50 304  4.4  5.1  1.13  5.88  5.15 269 1019.4  11.6  11.5 999.0 99.0 99.00
2010 05 09 20 50 292  4.7  5.6  0.96  6.25  5.20 279 1019.5  11.9  11.5 999.0 99.0 99.00
2010 05 09 21 50 296  6.1  6.9  0.98  5.56  5.11 290 1019.4  12.2  11.5 999.0 99.0 99.00
2010 05 09 22 50 303  5.9  7.1  0.97  5.88  4.96 279 1019.1  12.2  11.3 999.0 99.0 99.00
2010 05 09 23 50 316  6.0  7.1  0.96  5.88  4.47 292 1019.3  12.3  11.4 999.0 99.0 99.00
2010 05 10 00 50 306  5.1  5.9 99.00 99.00 99.00 999 1019.4  12.3  11.3 999.0 99.0 99.00
2010 05 10 01 50 301  5.8  6.7  1.03 12.12  4.93 208 1019.4  12.4  11.1 999.0 99.0 99.00
2010 05 10 02 50 307  5.9  6.7  0.98  5.88  4.75 280 1019.3  11.9  11.4 999.0 99.0 99.00
2010 05 10 03 50 316  7.1  7.9  1.14  5.56  4.68 285 1019.5  11.8  11.2 999.0 99.0 99.00
2010 05 10 04 50 324  6.1  7.2  1.15  5.88  4.56 281 1020.4  11.8  11.1 999.0 99.0 99.00
2010 05 10 05 50 325  5.5  6.6  1.06  6.25  4.68 280 1020.9  11.6  11.1 999.0 99.0 99.00
2010 05 10 06 50 324  5.2  6.3  1.00  5.88  4.82 285 1021.0  11.5  11.0 999.0 99.0 99.00
2010 05 10 07 50 326  5.2  6.2  1.13  5.88  4.86 283 1020.8  11.4  11.0 999.0 99.0 99.00
2010 05 10 08 50 341  4.5  5.2  0.99  6.25  4.95 275 1020.7  11.4  11.0 999.0 99.0 99.00
2010 05 10 09 50 347  4.4  5.2  1.06  5.88  5.20 269 1020.3  11.2  11.0 999.0 99.0 99.00
2010 05 10 10 50 343  4.6  5.6  1.06  6.67  5.23 269 1020.3  11.1  11.1 999.0 99.0 99.00
2010 05 10 11 50 333  5.6  6.7  0.99  5.56  5.07 266 1020.2  11.0  11.1 999.0 99.0 99.00
2010 05 10 12 50 330  4.7  5.5  0.99  6.25  5.07 276 1020.4  10.9  11.0 999.0 99.0 99.00
2010 05 10 13 50 343  3.9  4.6  1.02  6.25  5.00 275 1020.6  10.9  11.0 999.0 99.0 99.00
2010 05 10 14 50 340  4.8  5.4  1.00  5.88  5.13 289 1021.1  11.0  11.0 999.0 99.0 99.00
2010 05 10 15 50 343  4.3  5.2  0.97  5.88  5.12 282 1021.3  11.0  11.1 999.0 99.0 99.00
2010 05 10 16 50 307  4.7  5.4  0.95  6.25  5.27 276 1021.4  11.1  11.2 999.0 99.0 99.00
2010 05 10 17 50 314  4.5  5.3  0.89  5.88  5.17 268 1021.7  11.2  11.3 999.0 99.0 99.00
2010 05 10 18 50 309  3.7  4.5  0.91  5.56  5.45 280 1021.9  11.4  11.5 999.0 99.0 99.00
2010 05 10 19 50 307  4.1  4.7  0.89  5.88  5.25 279 1021.7  11.6  11.7 999.0 99.0 99.00
2010 05 10 20 50 310  3.0  3.8  0.92  6.25  5.43 280 1021.6  11.9  11.8 999.0 99.0 99.00
2010 05 10 21 50 295  4.3  5.1  0.99 16.00  5.70 236 1021.3  12.4  12.1 999.0 99.0 99.00
2010 05 10 22 50 303  3.6  4.3  0.95  7.69  5.54 283 1020.8  12.4  12.0 999.0 99.0 99.00
2010 05 10 23 50 293  3.2  3.7  0.95  8.33  5.75 280 1020.6  12.5  12.1 999.0 99.0 99.00
2010 05 11 00 50 295  4.5  5.2  1.04  7.69  5.88 270 1020.3  12.8  11.9 999.0 99.0 99.00
2010 05 11 01 50 299  4.1  4.6  1.16  7.69  5.93 285 1020.0  12.7  11.6 999.0 99.0 99.00
2010 05 11 02 50 322  8.4  9.6  0.97  7.69  5.34 286 1019.9  11.6  11.6 999.0 99.0 99.00
2010 05 11 03 50 326 10.5 12.6  1.19  8.33  4.84 286 1020.0  12.0  11.5 999.0 99.0 99.00
2010 05 11 04 50 324  9.8 12.5  1.25  8.33  4.55 282 1020.5  11.6  11.4 999.0 99.0 99.00
2010 05 11 05 50 318 10.1 13.4  1.50  5.00  4.60 280 1020.5  11.6  11.3 999.0 99.0 99.00
2010 05 11 06 50 314  9.2 10.8  1.72  5.26  4.80 287 1020.5  11.6  11.2 999.0 99.0 99.00
2010 05 11 07 50 332  6.3  7.3  1.67  5.88  5.03 275 1020.6  11.5  11.2 999.0 99.0 99.00
2010 05 11 08 50 334  6.0  6.9 99.00 99.00 99.00 999 1020.2  11.4  11.3 999.0 99.0 99.00
2010 05 11 09 50 336  6.2  8.5  1.55  6.67  5.35 274 1019.8  11.4  11.3 999.0 99.0 99.00
2010 05 11 10 50 335  8.9 10.4  1.57  7.14  5.15 274 1019.5  11.3  11.2 999.0 99.0 99.00
2010 05 11 11 50 334  8.9 11.1  1.60  7.69  5.21 288 1019.5  11.3  11.1 999.0 99.0 99.00
2010 05 11 12 50 330 10.5 12.7  1.83  7.69  5.42 275 1019.6  11.0  11.0 999.0 99.0 99.00
2010 05 11 13 50 332  8.9 10.5  1.79  7.69  5.35 280 1020.1  11.1  10.8 999.0 99.0 99.00
2010 05 11 14 50 340  7.4  8.8  1.89  7.69  5.47 285 1020.7  11.0  10.8 999.0 99.0 99.00
